track_id,track_duration,track_genre,track_listens,split
25031,275,International,Low,training
25032,355,International,Low,training
25055,415,Pop,Low,training
25066,411,Electronic,High,training
25104,206,Pop,Very Low,training
25124,247,Pop,Very Low,training
25215,256,International,Very Low,training
25216,353,International,Very Low,training
25232,175,International,Very Low,training
25233,155,International,Very Low,training
25234,162,International,Very Low,training
25235,128,International,Very Low,training
25324,167,Experimental,Medium,training
25378,192,Electronic,High,training
25601,254,International,Very Low,training
25603,130,International,Very Low,training
25605,132,International,Very Low,training
25606,254,International,Medium,training
25609,184,International,Very Low,training
25668,175,International,High,training
25669,169,International,Medium,training
25670,169,International,High,training
25795,299,International,Very Low,training
25796,320,International,Very Low,training
25797,319,International,Very Low,training
25802,228,International,Very Low,training
25804,362,International,Very Low,validation
26007,103,Hip-Hop,Medium,training
26008,358,Hip-Hop,Low,training
26010,168,Hip-Hop,Low,training
26011,230,Hip-Hop,Low,training
26012,192,Hip-Hop,Low,training
26013,92,Hip-Hop,Very Low,training
26014,188,Hip-Hop,Low,training
26016,209,Hip-Hop,Low,training
26017,163,Hip-Hop,Very Low,training
26020,379,Hip-Hop,Low,training
26021,267,Hip-Hop,Low,training
26025,281,Hip-Hop,Low,training
26026,290,Hip-Hop,Low,training
26035,242,Hip-Hop,Low,training
26036,214,Hip-Hop,Low,training
26169,221,Pop,Very Low,validation
26174,225,Pop,Very Low,training
26298,162,Pop,Very Low,training
26302,321,Folk,Very Low,training
26307,293,Experimental,Very Low,training
26322,249,Experimental,Medium,validation
26464,344,Folk,Low,training
26465,312,Folk,Very Low,training
26466,333,Folk,Very Low,training
26583,298,Experimental,Low,training
26600,68,Experimental,Very Low,training
26629,320,Electronic,High,training
26638,160,Rock,High,training
26639,150,Rock,High,training
26640,77,Rock,Medium,training
26641,130,Rock,Medium,training
26642,148,Rock,Very High,training
26643,129,Rock,Very High,training
26651,378,Electronic,Very High,training
26652,313,Electronic,Very High,training
26653,394,Electronic,Very High,training
26654,268,Electronic,High,training
26655,379,Electronic,Very High,training
26656,330,Electronic,Very High,validation
26657,299,Electronic,High,training
26658,302,Electronic,High,training
26659,330,Electronic,High,training
26674,324,Rock,Medium,training
26681,241,Rock,High,training
26754,60,Pop,Low,training
26765,70,Pop,Very Low,training
26859,120,Electronic,Very High,training
26861,95,Electronic,Very High,training
26902,105,Electronic,Very High,training
26905,118,Electronic,Very High,training
27164,332,Pop,Very Low,training
27177,256,Electronic,Very High,training
27195,520,International,Medium,validation
27197,574,International,Medium,training
27198,560,International,Medium,training
27406,331,Electronic,High,training
27454,391,Experimental,High,training
27455,267,Experimental,Low,training
27456,297,Experimental,Low,validation
27547,205,Pop,Low,training
27549,206,Pop,Low,training
27550,388,Pop,Very Low,training
27551,270,Pop,Very Low,training
27552,154,Pop,Low,validation
27609,246,International,Very High,training
27610,227,International,Very High,training
27611,212,International,Very High,training
27612,186,International,Very High,training
27667,330,Electronic,High,training
27673,167,Electronic,High,training
27797,131,Pop,Low,training
27798,197,Electronic,Very High,training
27799,121,Hip-Hop,Medium,validation
27802,219,Pop,Low,training
27803,194,Experimental,Very Low,training
27804,325,Folk,Very Low,training
27805,295,Pop,Very High,training
27855,194,Folk,Low,validation
27856,175,Folk,Medium,training
27866,187,Experimental,Low,training
27945,148,Experimental,Low,training
27953,60,International,Very High,training
27975,433,International,Low,training
27978,409,International,High,training
27981,478,International,Low,training
27987,295,International,Very High,training
28070,140,Rock,Very High,training
28072,107,Rock,Medium,training
28179,207,Electronic,Very High,training
28241,180,Experimental,Medium,training
28260,162,Rock,Medium,training
28266,290,Rock,Medium,validation
28274,407,Rock,Medium,training
28375,74,Experimental,Very Low,validation
28477,279,Pop,Very Low,training
28478,293,Pop,Very Low,training
28479,397,Pop,Very Low,training
28480,362,Pop,Very Low,training
28481,242,Pop,Low,training
28482,373,Pop,Very Low,training
28483,246,Pop,Very Low,training
28484,256,Pop,Very Low,training
28546,254,Electronic,Very High,training
28548,326,Electronic,Very High,training
28553,229,Electronic,Very High,training
28571,269,Experimental,High,training
28608,217,Pop,Very Low,training
28692,186,Rock,Medium,validation
28802,192,Pop,Very Low,training
29037,186,Electronic,Very High,training
29039,135,Electronic,Very High,training
29041,152,Electronic,Very High,validation
29042,212,Electronic,Very High,training
29043,186,Electronic,Very High,training
29044,192,Electronic,Very High,training
29045,290,Pop,Very Low,training
29128,124,Pop,Very Low,training
29180,201,Pop,Very Low,training
29243,169,Pop,Very Low,training
29245,151,Pop,Very Low,training
29271,260,Pop,Very Low,training
29272,338,Experimental,Very Low,training
29350,106,International,Very Low,training
29351,101,International,Very Low,training
29355,549,International,Low,training
29465,278,Experimental,High,training
29526,288,Electronic,High,training
29528,350,Electronic,High,training
29587,65,Hip-Hop,Medium,training
29602,213,Hip-Hop,Very High,training
29673,164,Electronic,Very High,training
29718,422,Hip-Hop,Low,training
29719,283,Hip-Hop,Low,training
29721,276,Hip-Hop,High,training
29738,188,Experimental,High,training
29739,135,Experimental,Very High,training
29740,83,Experimental,Very High,training
29741,191,Experimental,Very High,training
29742,120,Experimental,Very High,training
29744,205,Experimental,High,training
29745,148,Experimental,High,training
29746,136,Experimental,High,training
29747,157,Experimental,Medium,training
29752,115,Experimental,High,training
29807,582,Rock,Medium,training
29813,170,Rock,Medium,training
29816,301,Electronic,High,training
29961,60,Hip-Hop,Low,training
29971,268,Folk,High,training
30041,230,Hip-Hop,Low,training
30043,182,Hip-Hop,Very High,training
30050,180,Hip-Hop,High,training
30056,174,Hip-Hop,Low,training
30058,93,Hip-Hop,Very Low,training
30059,153,Hip-Hop,Low,training
30090,298,Experimental,Low,training
30095,131,Experimental,Low,training
30196,76,Instrumental,Medium,training
30198,140,Experimental,Low,training
30230,112,Hip-Hop,Very Low,training
30316,279,Experimental,Low,validation
30488,215,Pop,Very Low,training
30519,255,Electronic,Very High,training
30520,183,Electronic,High,validation
30521,257,Electronic,Very High,validation
30522,231,Electronic,High,training
30636,300,Experimental,Low,training
30682,285,Experimental,Low,training
30690,392,Experimental,Low,training
30702,197,Experimental,High,training
30740,462,Experimental,Very Low,training
30895,117,Electronic,High,validation
31041,275,Electronic,Very High,training
31042,232,Electronic,Very High,training
31043,262,Electronic,Very High,training
31044,187,Electronic,Very High,validation
31165,132,International,High,training
31356,322,Folk,Low,validation
31389,305,Folk,High,training
31390,264,Folk,Very High,training
31391,206,Folk,Very High,training
31568,180,Electronic,High,training
31807,203,Folk,High,training
31887,230,International,Very High,validation
31888,128,International,Very High,training
31999,269,Rock,Very High,training
32001,240,Rock,Medium,training
32021,201,Rock,Medium,training
32075,279,Rock,Very High,training
32081,187,Rock,Medium,training
32218,182,Electronic,Very High,training
32325,216,Pop,Medium,training
32326,178,Pop,Low,training
32327,112,Pop,Low,training
32328,202,Pop,Very Low,training
32329,236,Pop,Very Low,training
32330,93,Pop,High,validation
32331,229,Pop,Very Low,training
32332,239,Pop,Very Low,training
32333,240,Pop,Very Low,training
32334,229,Pop,Very Low,training
32336,60,Pop,Very Low,training
32337,156,Pop,Very Low,training
32338,172,Pop,Very Low,training
32339,85,Pop,Very Low,training
32340,144,Pop,Very Low,training
32433,196,Electronic,Very High,training
32435,132,Electronic,High,training
32437,149,Electronic,High,training
32438,273,Electronic,High,training
32439,231,Electronic,Very High,training
32525,270,Pop,Very Low,validation
32686,82,Hip-Hop,Medium,training
32687,244,Hip-Hop,Low,training
32689,178,Hip-Hop,Low,training
32693,258,Hip-Hop,Low,training
32694,91,Hip-Hop,Low,training
32755,170,Hip-Hop,Very Low,validation
32756,216,Folk,Very Low,training
32759,313,Pop,Very Low,training
32800,314,Folk,Medium,training
32882,186,Hip-Hop,Low,training
33020,214,Rock,Medium,validation
33049,220,Folk,Very Low,training
33050,177,Folk,High,validation
33064,499,Electronic,High,training
33067,289,International,High,training
33068,178,International,Very High,training
33069,279,International,High,training
33070,209,International,Very High,validation
33071,196,International,Very High,training
33072,138,International,Very High,validation
33123,300,Electronic,High,training
33124,326,Electronic,High,validation
33203,307,Electronic,High,training
33216,204,Electronic,High,training
33221,317,Electronic,Very High,training
33278,482,Experimental,Very Low,training
33415,113,International,Low,training
33424,143,International,Very Low,validation
33426,182,International,Low,training
33446,429,Folk,Very Low,training
33459,265,Rock,High,training
33460,209,Rock,High,training
33461,208,Rock,High,training
33465,199,Rock,High,validation
33477,305,Experimental,Low,training
33486,95,Experimental,Low,training
33992,187,Rock,Very High,validation
34003,271,Experimental,Very Low,training
34147,345,Folk,Very Low,training
34167,159,Hip-Hop,Medium,validation
34257,205,Experimental,Very Low,training
34258,231,Experimental,Low,training
34263,219,Experimental,Very Low,validation
34484,153,Folk,Low,training
34510,394,Experimental,Very Low,training
34511,168,Pop,Low,training
34994,126,Experimental,Medium,training
34996,248,Experimental,Very Low,validation
35007,381,Experimental,Very Low,validation
35008,192,Experimental,Very High,training
35182,274,Pop,Very Low,training
35199,198,Experimental,Very Low,training
35296,330,Electronic,High,training
35299,137,Electronic,Very High,training
35443,319,Folk,Very High,validation
35444,123,Experimental,Very High,training
35462,210,Experimental,Low,training
35527,147,Rock,High,training
35534,176,Rock,High,validation
35535,191,Rock,Medium,training
35537,136,Rock,Very High,training
35539,165,Rock,High,training
35541,141,Rock,Medium,training
35543,216,Rock,Medium,training
35544,230,Pop,Low,training
35545,248,Pop,Very Low,training
35549,137,Pop,Very Low,training
35550,274,Pop,Very Low,training
35569,292,Electronic,High,training
35571,291,Rock,Very High,training
35608,142,Pop,Very Low,training
35734,71,Folk,Low,training
36096,313,Electronic,Very High,training
36097,451,Electronic,Very High,training
36099,403,Electronic,Very High,training
36143,199,Electronic,Very High,training
36144,271,Electronic,Very High,training
36145,261,Electronic,Very High,training
36146,266,Electronic,Very High,training
36147,253,Electronic,High,training
36245,99,Electronic,High,training
36257,88,Electronic,Very High,training
36258,436,Electronic,Very High,training
36261,479,Electronic,High,training
36272,194,International,Medium,training
36273,251,International,Low,validation
36275,205,International,Low,training
36277,209,International,Very Low,training
36302,177,Hip-Hop,High,training
36304,163,Hip-Hop,Low,training
36333,162,Folk,High,training
36371,217,Pop,Very Low,validation
36428,211,Electronic,High,training
36435,185,Electronic,Very High,training
36481,222,Rock,Medium,training
36526,190,Rock,Medium,training
36560,207,Pop,Very Low,training
36567,272,Experimental,Very Low,validation
36614,113,Pop,Very Low,training
36615,159,Pop,Very Low,training
36616,108,Pop,Very Low,training
36618,101,Pop,Very Low,validation
36643,76,Pop,Very Low,training
